1,2
2,2
3,1
4,1
5,1
6,1
7,2
8,2
9,0
10,0
11,0
12,1
13,3
14,1
15,1
16,0
17,1
18,0
19,1
20,1
21,1
22,1
23,0
24,1
25,1
26,1
27,1
28,1
29,1
30,1
31,1
32,1
33,1
34,1
35,1
36,1
37,0
38,1
39,0
40,1
41,1
42,0
43,0
44,1
45,1
46,1
47,1
48,0
49,0
50,1
51,1
52,0
53,1
54,1
55,0
56,1
57,1
58,0
59,0
60,0
61,1
62,0
63,1
64,1
65,1
66,0
67,0
68,1
69,0
70,1
71,1
72,1
73,1
74,0
75,1
76,1
77,1
78,1
79,0
80,2
81,0
82,1
83,1
84,1
85,1
86,0
87,0
88,3
89,0
90,1
91,0
92,1
93,0
94,1
95,0
96,0
97,1
98,1
99,1
100,0
101,1
102,1
103,1
104,0
105,1
106,0
107,1
108,0
109,0
110,1
111,1
112,1
113,1
114,1
115,1
116,0
117,0
118,0
119,1
120,1
121,1
122,1
123,3
124,0
125,1
126,1
127,1
128,1
129,1
130,1
131,1
132,0
133,1
134,1
135,1
136,1
137,1
138,0
139,1
140,0
141,1
142,0
143,1
144,1
145,1
146,1
147,0
148,0
149,1
150,0
151,2
152,0
153,1
154,1
155,1
156,1
157,1
158,0
159,0
160,0
161,1
162,1
163,1
164,1
165,1
166,1
167,0
168,0
169,1
170,0
171,1
172,0
173,1
174,0
175,1
176,1
177,1
178,1
179,2
180,0
181,1
182,1
183,1
184,1
185,1
186,1
187,1
188,1
189,1
190,0
191,0
192,0
193,0
194,0
195,1
196,1
197,2
198,0
199,1
200,13
201,2
202,1
203,2
204,0
205,1
206,1
207,1
208,0
209,1
210,0
211,1
212,0
213,1
214,1
215,1
216,0
217,1
218,0
219,1
220,1
221,0
222,1
223,0
224,0
225,1
226,1
227,0
228,0
229,0
230,0
231,1
232,1
233,1
234,0
235,1
236,1
237,1
238,1
239,0
240,0
241,2
242,0
243,1
244,1
245,1
246,1
247,2
248,0
249,0
250,0
251,0
252,0
253,1
254,0
255,0
256,1
257,1
258,0
259,1
260,1
261,1
262,1
263,1
264,1
265,1
266,1
267,1
268,1
269,2
